invoiceId,customerId,customerName,customerSegment,issueDate,dueDate,paidDate,amount,amountPaid,paymentMethod,attempts,previousLateInvoices,creditLimit,openBalance
INV-102395,CUST-01459,Construtora Castro ME,SMB,2026-03-19,2026-04-18,2026-05-09,1559.32,1559.32,CREDIT_CARD,3,1,15000.00,3191.92
INV-102435,CUST-01189,Climatização Nogueira Comercial,SMB,2026-03-19,2026-04-18,2026-04-17,1244.89,1244.89,BOLETO,1,0,50000.00,675.39
INV-102593,CUST-01402,Mineração Castro ME,MID,2026-03-19,2026-04-18,2026-04-18,10222.66,10222.66,BOLETO,1,0,200000.00,0.00
INV-102600,CUST-01485,Distribuidora Souza Ltda,MID,2026-03-19,2026-04-18,2026-05-14,27115.99,27115.99,PIX,1,9,300000.00,5831.34
INV-103051,CUST-01353,Soluções Moreira Ltda,SMB,2026-03-19,2026-04-18,2026-04-13,177.71,177.71,PIX,1,1,15000.00,0.00
INV-103058,CUST-01125,Importadora Gomes,SMB,2026-03-19,2026-04-03,2026-04-14,1269.20,1269.20,PIX,2,0,20000.00,288.12
INV-103080,CUST-01410,Mineração Oliveira ME,SMB,2026-03-19,2026-04-18,2026-04-19,294.93,294.93,BOLETO,2,0,30000.00,0.00
INV-103138,CUST-01454,Serviços Barros Ltda,SMB,2026-03-19,2026-04-18,2026-04-18,4586.01,4586.01,BOLETO,1,0,15000.00,0.00
INV-103214,CUST-01019,Metalúrgica Castro ME,MID,2026-03-19,2026-05-03,2026-04-29,18213.40,18213.40,BOLETO,1,0,80000.00,10387.47
INV-103299,CUST-01104,Refrigeração Ribeiro ME,MID,2026-03-19,2026-04-03,2026-03-29,12430.45,12430.45,CREDIT_CARD,1,0,200000.00,6590.36
INV-103400,CUST-01263,Editora Santos,SMB,2026-03-19,2026-04-18,2026-04-19,682.63,682.63,BOLETO,2,0,50000.00,0.00
INV-103473,CUST-01158,Comércio Moreira,SMB,2026-03-19,2026-04-18,2026-04-15,2566.04,2566.04,CREDIT_CARD,1,1,30000.00,0.00
INV-103544,CUST-01269,Distribuidora Andrade Ltda,SMB,2026-03-19,2026-05-03,2026-04-29,920.17,920.17,BOLETO,1,0,15000.00,0.00
INV-103665,CUST-01499,Metalúrgica Ribeiro Ltda,MID,2026-03-19,2026-04-03,,7597.54,2934.93,PIX,2,0,50000.00,0.00
INV-103779,CUST-01462,Mineração Fernandes ME,SMB,2026-03-19,2026-04-18,2026-04-16,1340.92,1340.92,BOLETO,1,0,30000.00,652.84
INV-103798,CUST-01575,Tecnologia Moreira Comercial,SMB,2026-03-19,2026-04-18,,751.84,563.84,PIX,3,0,5000.00,0.00
INV-103991,CUST-01467,Agro Pinto S.A.,MID,2026-03-19,2026-04-03,,13783.52,9626.07,CREDIT_CARD,1,0,200000.00,0.00
INV-104101,CUST-01221,Importadora Pereira,MID,2026-03-19,2026-05-03,2026-05-14,9478.85,9478.85,PIX,1,0,300000.00,7285.11
INV-104204,CUST-01381,Tecnologia Nogueira Comercial,MID,2026-03-19,2026-04-18,2026-04-18,3932.74,3932.74,CREDIT_CARD,1,2,200000.00,503.87
INV-104267,CUST-01292,Transportes Pinto ME,SMB,2026-03-19,2026-04-18,2026-04-15,386.00,386.00,BOLETO,1,0,15000.00,170.80
INV-104360,CUST-01343,Metalúrgica Vargas S.A.,SMB,2026-03-19,2026-04-18,2026-04-13,5805.71,5805.71,CREDIT_CARD,1,0,10000.00,0.00
INV-104465,CUST-01469,Madeireira Lima Ltda,SMB,2026-03-19,2026-04-18,,1310.43,0.00,BOLETO,4,0,15000.00,0.00
INV-104648,CUST-01349,Metalúrgica Santos Comercial,SMB,2026-03-19,2026-04-18,2026-05-14,3551.03,3551.03,BOLETO,3,1,10000.00,0.00
INV-104856,CUST-01001,Agro Barros ME,SMB,2026-03-19,2026-04-18,2026-04-13,1726.92,1726.92,BOLETO,1,0,10000.00,656.20
INV-105182,CUST-01225,Engenharia Pinto Eireli,MID,2026-03-19,2026-05-03,2026-05-14,3676.96,3676.96,PIX,3,0,50000.00,0.00
INV-105259,CUST-01061,Mineração Pinto S.A.,MID,2026-03-19,2026-04-18,2026-04-18,13830.68,13830.68,CREDIT_CARD,2,1,120000.00,0.00
INV-105452,CUST-01095,Alimentos Lima Eireli,SMB,2026-03-19,2026-04-18,2026-04-19,1599.45,1599.45,BOLETO,1,4,15000.00,2773.44
INV-105609,CUST-01061,Mineração Pinto S.A.,MID,2026-03-19,2026-04-03,2026-03-29,11412.27,11412.27,PIX,1,1,120000.00,0.00
INV-105662,CUST-01358,Têxtil Nogueira Ltda,SMB,2026-03-19,2026-04-18,2026-04-20,1991.84,1991.84,PIX,1,0,10000.00,2032.53
INV-105673,CUST-01587,Climatização Lima,SMB,2026-03-19,2026-05-03,2026-05-14,2656.72,2656.72,BOLETO,5,0,5000.00,1962.73
INV-105754,CUST-01112,Comércio Andrade Ltda,SMB,2026-03-19,2026-04-18,,1263.33,638.32,PIX,1,0,5000.00,0.00
INV-105764,CUST-01006,Madeireira Costa do Brasil,SMB,2026-03-19,2026-04-18,2026-05-14,1778.64,1778.64,BOLETO,4,0,20000.00,0.00
INV-105866,CUST-01074,Agro Pinto Eireli,MID,2026-03-19,2026-04-18,2026-04-14,1975.88,1975.88,CREDIT_CARD,2,0,80000.00,0.00
INV-106024,CUST-01356,Exportadora Andrade Comercial,SMB,2026-03-19,2026-04-18,2026-04-20,1727.55,1727.55,PIX,1,0,5000.00,686.86
INV-106114,CUST-01066,Distribuidora Mendes S.A.,SMB,2026-03-19,2026-04-18,,1851.18,0.00,BOLETO,1,0,15000.00,0.00
INV-106417,CUST-01307,Climatização Cardoso ME,SMB,2026-03-19,2026-05-03,2026-04-30,3329.84,3329.84,BOLETO,1,0,10000.00,0.00
INV-106464,CUST-01127,Varejo Pereira,SMB,2026-03-19,2026-04-03,2026-04-02,4307.30,4307.30,BOLETO,1,0,5000.00,0.00
INV-106622,CUST-01119,Importadora Andrade S.A.,SMB,2026-03-19,2026-04-18,,3360.56,0.00,BOLETO,4,2,30000.00,0.00
INV-106702,CUST-01180,Distribuidora Ferreira do Brasil,SMB,2026-03-19,2026-04-18,,3051.37,1889.77,BOLETO,2,0,30000.00,0.00
INV-106989,CUST-01409,Têxtil Nogueira Comercial,SMB,2026-03-19,2026-04-18,2026-04-18,2000.91,2000.91,PIX,1,0,5000.00,0.00
INV-107048,CUST-01547,Têxtil Pinto Comercial,MID,2026-03-19,2026-04-18,2026-04-14,6756.85,6756.85,CREDIT_CARD,1,1,300000.00,1554.82
INV-107128,CUST-01539,Gráfica Moreira Ltda,SMB,2026-03-19,2026-04-18,2026-04-26,1871.57,1871.57,CREDIT_CARD,1,1,5000.00,0.00
INV-107179,CUST-01450,Exportadora Cardoso Comercial,SMB,2026-03-19,2026-04-18,,475.54,0.00,BOLETO,2,2,5000.00,4.21
INV-107183,CUST-01058,Transportes Carvalho do Brasil,SMB,2026-03-19,2026-04-18,2026-04-17,1363.65,1363.65,CREDIT_CARD,1,0,5000.00,0.00
INV-107227,CUST-01586,Importadora Santos S.A.,MID,2026-03-19,2026-05-03,,22595.14,0.00,PIX,3,3,120000.00,0.00
INV-107247,CUST-01211,Varejo Rocha ME,ENT,2026-03-19,2026-04-03,2026-03-29,20952.01,20952.01,BANK_TRANSFER,2,2,500000.00,0.00
INV-107265,CUST-01400,Serviços Costa Eireli,SMB,2026-03-19,2026-04-18,2026-04-17,2272.06,2272.06,BOLETO,1,3,15000.00,3126.62
INV-107320,CUST-01038,Madeireira Vargas ME,SMB,2026-03-19,2026-04-18,,2591.02,0.00,CREDIT_CARD,2,0,15000.00,0.00
INV-107529,CUST-01515,Mineração Moreira Eireli,SMB,2026-03-19,2026-04-03,2026-03-30,3571.06,3571.06,BOLETO,1,0,15000.00,0.00
INV-107554,CUST-01004,Serviços Moreira Comercial,SMB,2026-03-19,2026-04-18,,2000.12,0.00,BOLETO,1,1,30000.00,0.00
INV-107630,CUST-01109,Logística Moreira Comercial,SMB,2026-03-19,2026-05-03,2026-05-02,798.58,798.58,BOLETO,1,3,30000.00,230.46
INV-107753,CUST-01401,Tecnologia Moreira S.A.,SMB,2026-03-19,2026-04-18,,375.78,256.69,CREDIT_CARD,2,1,15000.00,0.00
INV-107831,CUST-01293,Agro Rocha,SMB,2026-03-19,2026-04-03,,430.21,256.91,BOLETO,3,2,50000.00,105.38
INV-107871,CUST-01341,Madeireira Castro ME,SMB,2026-03-19,2026-04-03,2026-04-03,3801.79,3801.79,PIX,1,0,10000.00,50.75
INV-107873,CUST-01384,Tecnologia Ribeiro do Brasil,SMB,2026-03-19,2026-05-03,,3181.60,2212.79,BOLETO,1,0,30000.00,0.00
INV-107908,CUST-01227,Madeireira Pereira ME,SMB,2026-03-19,2026-04-18,2026-04-13,848.58,848.58,PIX,1,9,20000.00,1999.66
INV-107977,CUST-01141,Indústria Barros do Brasil,SMB,2026-03-19,2026-05-03,2026-04-30,1858.81,1858.81,PIX,1,1,5000.00,0.00
INV-100050,CUST-01329,Importadora Rodrigues,SMB,2026-03-20,2026-04-19,2026-05-14,521.72,521.72,BOLETO,5,1,10000.00,0.00
INV-100093,CUST-01007,Climatização Cardoso Ltda,MID,2026-03-20,2026-04-04,2026-03-31,6163.39,6163.39,BOLETO,1,1,50000.00,0.00
INV-100236,CUST-01234,Editora Lima S.A.,SMB,2026-03-20,2026-04-04,2026-04-05,396.83,396.83,PIX,1,0,20000.00,276.82
INV-100413,CUST-01406,Têxtil Lima Eireli,SMB,2026-03-20,2026-04-19,2026-04-16,3368.06,3368.06,BOLETO,1,0,10000.00,0.00
INV-100560,CUST-01258,Metalúrgica Souza ME,SMB,2026-03-20,2026-04-19,2026-05-14,2204.06,2204.06,BOLETO,3,1,30000.00,0.00
INV-100705,CUST-01379,Exportadora Vargas do Brasil,SMB,2026-03-20,2026-04-04,2026-03-31,1919.31,1919.31,BANK_TRANSFER,1,9,50000.00,0.00
INV-100727,CUST-01251,Importadora Rodrigues ME,MID,2026-03-20,2026-04-19,,8523.33,4228.31,BANK_TRANSFER,1,0,300000.00,0.00
INV-100740,CUST-01214,Agro Pereira Comercial,SMB,2026-03-20,2026-04-04,,2029.80,561.07,BOLETO,4,1,15000.00,0.00
INV-100816,CUST-01383,Transportes Pinto,ENT,2026-03-20,2026-04-04,2026-03-31,34968.81,34968.81,BANK_TRANSFER,1,0,500000.00,0.00
INV-100980,CUST-01132,Alimentos Barros Eireli,MID,2026-03-20,2026-04-19,,6406.15,0.00,CREDIT_CARD,2,1,50000.00,0.00
INV-101151,CUST-01075,Madeireira Rocha ME,SMB,2026-03-20,2026-04-19,2026-04-19,854.69,854.69,BOLETO,1,0,30000.00,0.00
INV-101174,CUST-01094,Alimentos Nogueira Comercial,MID,2026-03-20,2026-05-04,2026-05-05,14440.70,14440.70,PIX,1,1,80000.00,0.00
INV-101256,CUST-01526,Soluções Fernandes S.A.,SMB,2026-03-20,2026-04-04,2026-04-03,533.20,533.20,BOLETO,1,3,50000.00,201.13
INV-101299,CUST-01279,Refrigeração Costa,SMB,2026-03-20,2026-04-19,2026-04-19,916.36,916.36,BOLETO,1,0,5000.00,0.00
INV-101317,CUST-01197,Madeireira Vargas S.A.,SMB,2026-03-20,2026-04-19,,3316.37,2476.42,BANK_TRANSFER,2,0,50000.00,0.00
INV-101346,CUST-01560,Tecnologia Carvalho Comercial,MID,2026-03-20,2026-04-04,2026-04-05,2503.26,2503.26,PIX,2,0,50000.00,0.00
INV-101398,CUST-01568,Logística Barros Comercial,SMB,2026-03-20,2026-04-19,2026-04-21,647.54,647.54,PIX,1,0,5000.00,0.00
INV-101474,CUST-01313,Agro Pinto Ltda,SMB,2026-03-20,2026-04-04,2026-04-06,1541.29,1541.29,BOLETO,1,1,50000.00,293.79
INV-101495,CUST-01466,Editora Coelho Ltda,SMB,2026-03-20,2026-04-19,,195.25,0.00,BOLETO,3,2,10000.00,0.00
INV-101529,CUST-01480,Madeireira Pinto do Brasil,SMB,2026-03-20,2026-04-19,2026-04-20,1608.76,1608.76,BOLETO,1,0,15000.00,996.10
INV-101654,CUST-01380,Exportadora Souza ME,SMB,2026-03-20,2026-04-19,2026-04-20,3972.96,3972.96,PIX,1,0,30000.00,0.00
INV-101704,CUST-01510,Alimentos Fernandes Ltda,SMB,2026-03-20,2026-04-19,2026-04-18,232.66,232.66,PIX,1,1,10000.00,0.00
INV-102147,CUST-01512,Logística Santos ME,SMB,2026-03-20,2026-04-04,2026-04-02,158.39,158.39,CREDIT_CARD,1,1,30000.00,144.68
INV-102154,CUST-01497,Madeireira Moreira Eireli,SMB,2026-03-20,2026-04-19,,649.24,461.98,BOLETO,2,1,20000.00,235.78
INV-102520,CUST-01371,Gráfica Fernandes Comercial,SMB,2026-03-20,2026-04-19,2026-04-19,1111.48,1111.48,PIX,1,3,50000.00,683.43
INV-102571,CUST-01342,Tecnologia Coelho do Brasil,MID,2026-03-20,2026-05-04,2026-05-02,31640.86,31640.86,BANK_TRANSFER,1,0,120000.00,0.00
INV-102582,CUST-01366,Distribuidora Lima do Brasil,MID,2026-03-20,2026-04-19,2026-04-15,8570.36,8570.36,BOLETO,1,2,50000.00,0.00
INV-102663,CUST-01497,Madeireira Moreira Eireli,SMB,2026-03-20,2026-05-04,2026-05-04,1886.62,1886.62,BANK_TRANSFER,2,1,20000.00,0.00
INV-102686,CUST-01288,Exportadora Castro,MID,2026-03-20,2026-04-19,2026-04-14,17878.57,17878.57,BANK_TRANSFER,1,0,120000.00,0.00
INV-102760,CUST-01215,Comércio Souza do Brasil,MID,2026-03-20,2026-04-19,2026-04-18,33761.33,33761.33,BOLETO,1,0,80000.00,2380.57
INV-102835,CUST-01208,Editora Andrade Ltda,SMB,2026-03-20,2026-04-19,2026-04-16,2832.86,2832.86,PIX,1,0,50000.00,0.00
INV-103021,CUST-01024,Refrigeração Mendes Eireli,SMB,2026-03-20,2026-04-19,,791.89,0.00,PIX,4,0,50000.00,0.00
INV-103032,CUST-01389,Alimentos Costa do Brasil,MID,2026-03-20,2026-04-19,2026-04-15,21025.01,21025.01,PIX,1,0,80000.00,13376.38
INV-103084,CUST-01135,Editora Almeida S.A.,SMB,2026-03-20,2026-04-19,2026-04-14,3712.47,3712.47,PIX,1,0,5000.00,1552.62
INV-103328,CUST-01210,Editora Castro ME,MID,2026-03-20,2026-04-19,2026-04-21,4098.17,4098.17,PIX,1,0,300000.00,1458.95
INV-103337,CUST-01168,Farma Barros Ltda,MID,2026-03-20,2026-04-19,2026-04-19,11908.62,11908.62,BANK_TRANSFER,2,0,120000.00,3064.04
INV-103442,CUST-01493,Construtora Martins ME,ENT,2026-03-20,2026-04-19,2026-04-15,61716.10,61716.10,BANK_TRANSFER,1,0,300000.00,0.00
INV-103674,CUST-01414,Farma Andrade Eireli,SMB,2026-03-20,2026-04-19,,3665.08,2054.53,CREDIT_CARD,3,0,50000.00,0.00
INV-103730,CUST-01461,Engenharia Moreira Ltda,MID,2026-03-20,2026-04-19,2026-04-18,19401.78,19401.78,BOLETO,1,0,80000.00,3994.80
INV-103795,CUST-01007,Climatização Cardoso Ltda,MID,2026-03-20,2026-05-04,2026-05-04,3968.01,3968.01,PIX,1,1,50000.00,0.00
INV-103900,CUST-01412,Editora Cardoso Ltda,MID,2026-03-20,2026-04-19,,11120.00,1557.90,BOLETO,4,9,120000.00,0.00
INV-103945,CUST-01389,Alimentos Costa do Brasil,MID,2026-03-20,2026-04-19,2026-04-19,16000.23,16000.23,PIX,1,0,80000.00,0.00
INV-104144,CUST-01283,Soluções Moreira Eireli,SMB,2026-03-20,2026-04-19,2026-04-24,3489.61,3489.61,BOLETO,5,1,5000.00,0.00
INV-104186,CUST-01201,Agro Ferreira Comercial,MID,2026-03-20,2026-04-19,2026-04-19,8001.04,8001.04,PIX,2,0,120000.00,5721.04
INV-104282,CUST-01469,Madeireira Lima Ltda,SMB,2026-03-20,2026-04-19,2026-05-14,1601.00,1601.00,CREDIT_CARD,3,0,15000.00,0.00
INV-104317,CUST-01333,Tecnologia Teixeira do Brasil,ENT,2026-03-20,2026-04-19,2026-04-18,113045.38,113045.38,BANK_TRANSFER,2,0,300000.00,0.00
INV-104346,CUST-01422,Editora Almeida do Brasil,MID,2026-03-20,2026-04-19,,5645.55,0.00,BANK_TRANSFER,4,0,120000.00,0.00
INV-104383,CUST-01361,Editora Mendes Comercial,MID,2026-03-20,2026-04-19,2026-04-15,8897.53,8897.53,BOLETO,1,1,50000.00,0.00
INV-104489,CUST-01280,Tecnologia Barros ME,SMB,2026-03-20,2026-04-19,2026-04-21,4688.34,4688.34,BOLETO,1,0,30000.00,0.00
INV-104497,CUST-01375,Mineração Pereira do Brasil,SMB,2026-03-20,2026-04-19,,672.36,239.93,PIX,2,0,10000.00,0.00
INV-104517,CUST-01462,Mineração Fernandes ME,SMB,2026-03-20,2026-04-19,,1695.19,990.34,BOLETO,2,0,30000.00,0.00
INV-104606,CUST-01266,Construtora Rodrigues Comercial,SMB,2026-03-20,2026-04-19,2026-05-12,3279.86,3279.86,PIX,2,0,15000.00,0.00
INV-104798,CUST-01258,Metalúrgica Souza ME,SMB,2026-03-20,2026-04-19,2026-04-17,1902.83,1902.83,BOLETO,1,1,30000.00,0.00
INV-105023,CUST-01134,Exportadora Oliveira Comercial,SMB,2026-03-20,2026-04-19,,1259.75,645.40,BOLETO,3,0,20000.00,0.00
INV-105292,CUST-01148,Farma Fernandes ME,MID,2026-03-20,2026-04-04,2026-04-02,2050.74,2050.74,BANK_TRANSFER,1,0,300000.00,0.00
INV-105314,CUST-01409,Têxtil Nogueira Comercial,SMB,2026-03-20,2026-05-04,2026-05-03,1081.85,1081.85,BOLETO,1,0,5000.00,0.00
INV-105453,CUST-01185,Mineração Teixeira Comercial,SMB,2026-03-20,2026-04-19,2026-04-21,3124.90,3124.90,BOLETO,1,0,30000.00,98.73
INV-105636,CUST-01191,Importadora Nogueira Comercial,MID,2026-03-20,2026-04-19,2026-04-15,20013.57,20013.57,BOLETO,1,0,300000.00,0.00
INV-105740,CUST-01003,Metalúrgica Coelho Ltda,SMB,2026-03-20,2026-04-04,,1986.68,0.00,BOLETO,1,0,10000.00,0.00
INV-105826,CUST-01475,Têxtil Coelho ME,SMB,2026-03-20,2026-04-04,2026-05-14,50.00,50.00,BOLETO,3,0,20000.00,0.00
INV-105830,CUST-01284,Indústria Fernandes ME,SMB,2026-03-20,2026-04-19,2026-05-14,4105.20,4105.20,BOLETO,2,0,15000.00,3354.33
INV-105948,CUST-01383,Transportes Pinto,ENT,2026-03-20,2026-04-04,2026-03-30,20333.58,20333.58,BANK_TRANSFER,1,0,500000.00,0.00
INV-105992,CUST-01558,Logística Barros Eireli,SMB,2026-03-20,2026-04-19,2026-04-20,2541.31,2541.31,BOLETO,1,1,10000.00,1911.15
INV-106280,CUST-01197,Madeireira Vargas S.A.,SMB,2026-03-20,2026-04-04,,3529.98,0.00,PIX,2,0,50000.00,9351.48
INV-106501,CUST-01206,Madeireira Ferreira Ltda,SMB,2026-03-20,2026-04-19,2026-04-20,529.03,529.03,PIX,1,1,20000.00,0.00
INV-106792,CUST-01080,Indústria Ferreira Ltda,SMB,2026-03-20,2026-04-19,,2577.46,0.00,BOLETO,2,7,5000.00,807.29
INV-106794,CUST-01260,Engenharia Ferreira Ltda,SMB,2026-03-20,2026-04-19,,4245.64,3025.90,BOLETO,2,2,15000.00,0.00
INV-106827,CUST-01367,Climatização Oliveira Eireli,SMB,2026-03-20,2026-04-19,,5484.83,1794.19,PIX,2,1,10000.00,0.00
INV-106915,CUST-01534,Gráfica Santos do Brasil,SMB,2026-03-20,2026-04-04,2026-04-05,626.88,626.88,CREDIT_CARD,2,0,20000.00,0.00
INV-106925,CUST-01513,Metalúrgica Ferreira Ltda,SMB,2026-03-20,2026-04-19,,1050.78,0.00,CREDIT_CARD,1,0,50000.00,260.30
INV-106926,CUST-01081,Metalúrgica Costa Ltda,MID,2026-03-20,2026-04-04,2026-03-30,6707.79,6707.79,BOLETO,1,0,50000.00,1594.63
INV-107065,CUST-01213,Distribuidora Gomes Comercial,SMB,2026-03-20,2026-04-04,,285.40,112.17,PIX,1,0,10000.00,0.00
INV-107134,CUST-01213,Distribuidora Gomes Comercial,SMB,2026-03-20,2026-04-19,,248.49,0.00,BOLETO,4,0,10000.00,114.16
INV-107176,CUST-01016,Construtora Castro Ltda,ENT,2026-03-20,2026-04-19,2026-04-19,127406.90,127406.90,BANK_TRANSFER,2,3,300000.00,109242.66
INV-107182,CUST-01546,Editora Martins S.A.,MID,2026-03-20,2026-04-19,,9109.69,961.48,PIX,6,3,50000.00,0.00
INV-107269,CUST-01495,Têxtil Barros S.A.,SMB,2026-03-20,2026-04-19,,4500.84,0.00,BOLETO,3,0,50000.00,0.00
INV-107284,CUST-01551,Refrigeração Moreira Ltda,SMB,2026-03-20,2026-04-19,2026-05-03,3302.52,3302.52,BOLETO,2,2,10000.00,3986.52
INV-107299,CUST-01551,Refrigeração Moreira Ltda,SMB,2026-03-20,2026-04-19,2026-04-17,1539.33,1539.33,PIX,1,2,10000.00,2335.26
INV-107318,CUST-01401,Tecnologia Moreira S.A.,SMB,2026-03-20,2026-04-19,2026-04-21,325.00,325.00,BOLETO,1,1,15000.00,0.00
INV-107507,CUST-01279,Refrigeração Costa,SMB,2026-03-20,2026-04-19,2026-04-15,1198.65,1198.65,BOLETO,1,0,5000.00,714.82
INV-107521,CUST-01483,Metalúrgica Almeida S.A.,SMB,2026-03-20,2026-04-19,,1608.02,0.00,BOLETO,1,0,30000.00,0.00
INV-107601,CUST-01157,Metalúrgica Fernandes,SMB,2026-03-20,2026-04-19,2026-04-20,3958.64,3958.64,BOLETO,1,0,50000.00,0.00
INV-107616,CUST-01008,Tecnologia Gomes Ltda,SMB,2026-03-20,2026-04-19,2026-04-21,1237.31,1237.31,BOLETO,1,0,15000.00,830.11
INV-107745,CUST-01382,Farma Cardoso Ltda,SMB,2026-03-20,2026-04-19,,388.23,0.00,BOLETO,4,0,50000.00,35.68
INV-107958,CUST-01232,Construtora Costa Eireli,SMB,2026-03-20,2026-04-19,,2773.14,1113.38,BOLETO,2,0,15000.00,0.00
INV-107966,CUST-01002,Climatização Souza ME,SMB,2026-03-20,2026-04-19,2026-05-14,1569.98,1569.98,BOLETO,4,0,50000.00,0.00
INV-107978,CUST-01073,Exportadora Lima S.A.,SMB,2026-03-20,2026-04-19,,3362.97,0.00,BOLETO,2,0,30000.00,971.53
INV-100033,CUST-01259,Comércio Rodrigues,SMB,2026-03-21,2026-05-05,2026-05-14,1028.62,1028.62,BOLETO,3,3,15000.00,0.00
INV-100086,CUST-01447,Transportes Ribeiro Comercial,MID,2026-03-21,2026-05-05,2026-05-02,10206.55,10206.55,PIX,1,1,200000.00,0.00
INV-100115,CUST-01404,Construtora Cardoso Eireli,SMB,2026-03-21,2026-04-20,,717.38,285.81,BOLETO,2,1,20000.00,0.00
INV-100338,CUST-01237,Varejo Santos S.A.,SMB,2026-03-21,2026-04-05,2026-04-06,1314.75,1314.75,PIX,1,0,15000.00,0.00
INV-100380,CUST-01450,Exportadora Cardoso Comercial,SMB,2026-03-21,2026-04-20,2026-05-09,852.38,852.38,BOLETO,5,2,5000.00,0.00
INV-100650,CUST-01196,Transportes Gomes S.A.,SMB,2026-03-21,2026-04-20,2026-04-15,4152.32,4152.32,BOLETO,1,0,20000.00,0.00
INV-100754,CUST-01020,Agro Castro,SMB,2026-03-21,2026-04-20,2026-04-21,3701.22,3701.22,BOLETO,2,1,20000.00,0.00
INV-100785,CUST-01018,Exportadora Pereira Comercial,SMB,2026-03-21,2026-04-20,2026-04-20,2527.24,2527.24,BOLETO,1,0,15000.00,0.00
INV-100809,CUST-01474,Climatização Almeida Ltda,SMB,2026-03-21,2026-04-20,2026-04-19,989.44,989.44,BOLETO,1,0,50000.00,0.00
INV-100832,CUST-01318,Madeireira Pereira do Brasil,SMB,2026-03-21,2026-04-20,2026-05-14,5430.96,5430.96,PIX,2,0,5000.00,0.00
INV-100975,CUST-01491,Serviços Moreira S.A.,ENT,2026-03-21,2026-04-20,,42945.03,20687.06,PIX,1,1,3000000.00,0.00
INV-101194,CUST-01326,Varejo Souza Ltda,SMB,2026-03-21,2026-04-20,2026-04-19,953.68,953.68,BOLETO,1,1,5000.00,0.00
INV-101378,CUST-01450,Exportadora Cardoso Comercial,SMB,2026-03-21,2026-05-05,,1526.95,0.00,CREDIT_CARD,2,2,5000.00,0.00
INV-101392,CUST-01453,Tecnologia Ribeiro,SMB,2026-03-21,2026-04-05,2026-04-04,3469.31,3469.31,BOLETO,1,0,50000.00,2570.34
INV-101399,CUST-01575,Tecnologia Moreira Comercial,SMB,2026-03-21,2026-04-05,2026-03-31,1123.76,1123.76,CREDIT_CARD,1,0,5000.00,0.00
INV-101404,CUST-01253,Engenharia Teixeira ME,SMB,2026-03-21,2026-04-20,2026-05-14,949.49,949.49,BOLETO,3,4,50000.00,0.00
INV-101405,CUST-01125,Importadora Gomes,SMB,2026-03-21,2026-04-05,2026-04-02,2088.19,2088.19,PIX,1,0,20000.00,0.00
INV-101583,CUST-01067,Serviços Nogueira ME,SMB,2026-03-21,2026-04-20,2026-04-22,2017.30,2017.30,BOLETO,1,0,15000.00,0.00
INV-101707,CUST-01561,Soluções Almeida Eireli,SMB,2026-03-21,2026-04-20,2026-04-17,1420.18,1420.18,BANK_TRANSFER,2,0,20000.00,0.00
INV-101772,CUST-01594,Soluções Lima S.A.,SMB,2026-03-21,2026-04-20,,1172.12,548.45,BOLETO,2,0,30000.00,240.45
INV-101864,CUST-01187,Tecnologia Andrade Eireli,SMB,2026-03-21,2026-04-20,2026-04-15,4475.23,4475.23,BOLETO,1,1,10000.00,0.00
INV-101869,CUST-01547,Têxtil Pinto Comercial,MID,2026-03-21,2026-04-20,2026-04-20,6164.07,6164.07,BANK_TRANSFER,1,1,300000.00,2763.05
INV-101941,CUST-01325,Soluções Pinto S.A.,SMB,2026-03-21,2026-04-20,2026-04-21,2689.57,2689.57,CREDIT_CARD,1,0,50000.00,1949.74
INV-101996,CUST-01169,Climatização Teixeira,SMB,2026-03-21,2026-05-05,2026-05-14,2594.18,2594.18,BOLETO,5,0,50000.00,0.00
INV-102036,CUST-01331,Logística Almeida S.A.,MID,2026-03-21,2026-04-05,2026-04-07,22421.95,22421.95,BOLETO,1,0,80000.00,6195.49
INV-102264,CUST-01579,Farma Martins Eireli,SMB,2026-03-21,2026-04-05,2026-04-01,3093.46,3093.46,PIX,1,0,10000.00,0.00
INV-102270,CUST-01189,Climatização Nogueira Comercial,SMB,2026-03-21,2026-04-05,,1751.85,596.43,BOLETO,3,0,50000.00,849.35
INV-102295,CUST-01539,Gráfica Moreira Ltda,SMB,2026-03-21,2026-04-20,2026-04-18,3847.91,3847.91,BOLETO,1,1,5000.00,0.00
INV-102419,CUST-01388,Indústria Coelho S.A.,MID,2026-03-21,2026-04-20,2026-04-15,23147.00,23147.00,BANK_TRANSFER,1,0,120000.00,0.00
INV-102422,CUST-01518,Alimentos Moreira do Brasil,SMB,2026-03-21,2026-04-05,,3634.23,0.00,PIX,2,2,30000.00,0.00
INV-102800,CUST-01555,Agro Carvalho do Brasil,SMB,2026-03-21,2026-04-05,2026-04-02,1149.03,1149.03,BOLETO,2,0,5000.00,0.00
INV-102936,CUST-01337,Tecnologia Vargas Comercial,SMB,2026-03-21,2026-04-20,2026-04-19,4398.64,4398.64,BOLETO,1,1,10000.00,1734.89
INV-102999,CUST-01290,Atacadista Lima Eireli,SMB,2026-03-21,2026-04-20,2026-04-16,597.43,597.43,BOLETO,1,0,15000.00,0.00
INV-103010,CUST-01479,Madeireira Pinto ME,SMB,2026-03-21,2026-04-20,,1241.80,879.67,PIX,2,0,10000.00,319.18
